"instrument_key","exchange_token","tradingsymbol","name","last_price","expiry","strike","tick_size","lot_size","instrument_type","option_type","exchange"
"BSE_EQ|INE0UV115016","975584","990NVL0334","NVL03-9.90%-17-2-34-PTC","0.0","","","0.01","100000.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE537P07182","953943","851IIL26","IIL-8.51%-05-05-26-PVT","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|IN2220240252","811037","726MHSDL50","726MHSDL50","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INF204KA15J9","539271","NXXIX1D","Reliance Mutual Fund","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE296G14412","728509","MCSL201224","MCSL-20-3-25-CP","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE296G14420","728543","MCSL311224","MCSL-31-3-25-CP","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|IN2220240229","811035","723MHSDL35","723MHSDL35","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE859C07196","976110","9IKFFL27","IKFFL-9%-17-10-27-PVT","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE549A07239","974248","001HCCL26","HCCL-0.01%-31-3-26-PVT","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE859C07188","975873","1030IKF27","IKF-10.30%-30-7-27-PVT","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE490Z01012","542865","ANUROOP","Anuroop Packaging Limited","19.45","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE501G01024","532662","HTMEDIA","HT MEDIA LTD.","18.19","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE549A07221","974250","001HCCL29B","HCC-0.01%-31-3-29-PVT","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE103C07017","939647","102SMCGS27","SMCGSL-10.20%-07-08-27-NCD","1060.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE859C07170","975853","995IKFL26","IKFL-9.95%-25-7-26-PVT","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE985V07082","976068","915AFPL027","AFPL-9.15%-RESET RATE- 30-9-27","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE549A07213","974247","001HCCL29A","HCCL-0.01%-30-6-29-PVT","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE296G14446","728941","MCSL70325","MCSL-5-6-25-CP","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE859C07162","975569","995IFL27","ifl-9.95%-27-3-27-pvt","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE031A01017","540530","HUDCO","Housing &Urban Development Cor","178.95","","","0.05","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE859C07154","975026","975IKFFL25","IKFFL-9.75%-11-8-25-PVT","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE985V07058","974741","950AFPL26","AFPL-9.50%-27-3-26-PVT","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE01A207088","973574","8JMFHL26","JMFHL-8%-10-11-26-PVT","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE607G01011","530025","SAMYAKINT","SAMYAK INTERNATIONAL LTD.","37.79","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE087A01019","502937","KESORAMIND","KESORAM INDUSTRIES LTD.","9.75","","","0.05","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE103C07058","939651","0SMCGSL27","SMCGSL-ZC-07-08-27-NCD","1000.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE103C07066","939657","104SMCGS29","SMCGSL-10.40%-07-08-29-NCD","1070.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE363M01019","538685","SHEMAROO","SHEMAROO ENTERTAINMENT LIMITED","101.9","","","0.05","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE618L01018","540776","5PAISA","5paisa Capital Limited","342.9","","","0.05","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE01A207096","973911","790JMFH27","JMFHL-7.90%-05-04-27-PVT","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE825B01010","543860","JAFINANCE","J.A. Finance Limited","86.44","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE103C07025","939639","10SMCGSL26","SMCGSL-10%-07-8-26-NCD","1023.21","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE103C07033","939643","0SMCGSL26","SMCGSL-ZC-07-8-26-NCD","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE103C07041","939655","994SMCGS29","SMCGSL-9.94%-07-08-29-NCD","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE442U01014","512511","VARUNME","VARUN MERCANTILE LTD.","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE985V07066","974844","950AFL26","AFPL-9.50%-15-5-26-PVT","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|IN2220240211","811033","722MHSDL49","722MHSDL49","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE0NLJ01011","543830","LABELKRAFT","LABELKRAFT TECHNOLOGIES LIMITE","0.0","","","0.01","2000.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE366A01041","532610","DWARKESH","DWARIKESH SUGAR INDUSTRIES LTD","38.93","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE089T01023","504648","BOMBWIR","BOMBAY WIRE ROPES LTD.","65.25","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE17NQ15020","976072","945PLKIG27","2024PLKINGSLY-9.45%-25-5-27-PT","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE01A207062","960148","8JFHL25","JFHL-8%-20-10-25-PVT","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE924A01013","500370","SALORAINTL","SALORA INTERNATIONAL LTD.","45.53","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE17NQ15012","976070","945PLKIG25","2024PLKING-9.45%-25-11-25-PTC","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE17O215012","976073","885SAT29","SANSARAUG2024-8.85%-25-9-29-PT","0.0","","","0.01","100000.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE01J501010","542019","SHUBHAM","Shubham Polyspin Limited","19.5","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE0M2307040","973986","962APSB26","APSBCL-9.62%-29-5-26-PVT","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE673O01025","544174","TBOTEK","TBO TEK LIMITED","1343.95","","","0.05","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE0M2307057","973985","962APSB27","APSBCL-9.62%-31-5-27-PVT","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE732A01036","500241","KIRLOSBROS","KIRLOSKAR BROTHERS LTD.","1629.45","","","0.05","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE01A207013","958213","9507JFHL28","JFHLL-9.5078%-3-8-28-PVT","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE00H001014","544285","SWIGGY","SWIGGY LIMITED","359.75","","","0.05","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE0KQ001017","543497","BCCL","Bhatia Colour Chem Limited","230.0","","","0.05","1600.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE0M2307032","973988","962APSB25","APSBCL-9.62%-30-5-25-PVT","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|IN000630C052","800389","GS15JUN30C","GS15JUN30C","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE0M2307081","973993","962APSB30","APSBCL-9.62%-31-5-30-PVT","1040000.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE0M2307099","973994","962APSB31","APSBCL-9.62%-30-5-31-PVT","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE544H01014","532771","JHS","JHS SVENDGAARD LABORATORIES LT","13.87","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE0M2307065","973990","962APSB28","APSBCL-9.62%-31-5-28-PVT","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE1JVV15011","976365","940UTD2430","UTD24-9.40%-17-8-30-PTC","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE0M2307073","973991","962APSB29","APSBCL-9.62%-31-5-29-PVT","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INF204KA16C2","538392","RFHXXVI24DG","RELIANCE FIXED HORIZON FUND- X","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE318U01016","540267","FLORACORP","Flora Corporation Limited","7.57","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE387I07013","975493","18MVL27","MVL-18%-31-8-27-PVT","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE211B01039","503100","PHOENIXLTD","THE PHOENIX MILLS LTD","1551.5","","","0.05","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE320L01011","533336","DHUNINV","DHUNSERI INVESTMENTS LTD.","1625.15","","","0.05","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE01EG01016","542383","RITCO","Ritco Logistics Limited","267.9","","","0.05","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INF204KA16H1","536861","NFHXXV01G","RELIANCE MUTUAL FUND- RELIANCE","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE750D01016","503162","RELCHEMQ","RELIANCE CHEMOTEX INDUSTRIES L","163.4","","","0.05","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|IN000630C037","800391","GS17JUN30C","GS17JUN30C","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE446C01013","501848","GLOBOFFS","GLOBAL OFFSHORE SERVICES LTD.","75.66","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE967B01028","526544","SGLRES","SGL RESOURCES LIMITED","3.93","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE002A08617","959428","74RIL25","RIL-7.40%-25-4-25-PVT","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INF204KA16L3","536070","RFHXXIV05G","RELIANCE FIXED HORIZON FUND- X","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE861B01023","501343","MOTOGENFIN","MOTOR & GENERAL FINANCE LTD.","26.5","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE508G14GV7","728050","TTL111024","TTL-09-4-25-CP","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE415G01027","542649","RVNL","Rail Vikas Nigam Limited","335.5","","","0.05","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|IN001134C013","800684","GS06NOV34C","GS06NOV34C","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE508G14GW5","728132","TTL241024","TTL-27-3-25-CP","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE526E01018","544344","SHRIPISTON","SHRIRAM PISTONS & RINGS LTD","1821.7","","","0.05","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE860H07CL4","957542","885ABFL26","ABFL-8.85%-23-2-26-PVT","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE956V01011","512147","KAJALSY","KAJAL SYNTHETICS & SILK MILLS","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INF204KA16J7","539270","NXXIX1Z","Reliance Mutual Fund","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE860H07CM2","957543","89ABFL26","ABFL-8.9000%-6-3-26-PVT","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE647U08013","973979","125CESP27","CESP-11.5%-8-6-27-PVT","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE319U01022","540597","CONTAINER","Containerway International Lim","47.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE006F01018","523242","NBFOOT","NB FOOTWEAR LTD.","14.3","","","0.01","100.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE860H07CS9","957549","89ABFL26A","ABFL-8.9000%-20-3-26-PVT","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE508G14GO2","728517","TTL241224","TTL-25-3-25-CP","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INF204KB10F6","542807","NIESSPO","Nippon India Mutual Fund","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE545B01022","531460","CONTICON","CONTINENTAL CONTROLS LTD.","9.89","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INF204KB10G4","542813","NIEHSPA","Nippon India Mutual Fund","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE048G01026","532504","NAVINFLUOR","NAVIN FLUORINE INTERNATIONAL L","4080.6","","","0.05","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INF204KB10E9","542806","NIESSPB","Nippon India Mutual Fund","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|IN000941C038","800559","GS19SEP2041","GS19SEP2041","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE818D01011","526494","PROMACT","PROMACT IMPEX LIMITED","11.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|IN000941C046","800600","GS12SEP2041","GS12SEP2041","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE438K01021","543989","KALAMANDIR","Sai Silks (Kalamandir) Limited","135.55","","","0.05","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INF204KB10Q3","543157","10IGG","Nippon India Mutual Fund","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE401Y07035","976298","84HHFL28","HHFL-8.4%-29-12-28-PVT","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE099F01013","535601","SREEL","SREELEATHERS LTD.","231.05","","","0.05","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE0P4P01011","543991","TECHKGREEN","TECHKNOWGREEN SOLUTIONS LIMITE","173.5","","","0.05","400.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE899E01019","514260","SURBHIN","SURBHI INDUSTRIES LTD.","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INF204KB10P5","543083","09MPD","Nippon India Mutual Fund","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE401Y07043","976380","87HHFL30","HHFL-8.7%-3-2-30-PVT","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE0H5O01029","543329","WINDLAS","Windlas Biotech Limited","918.15","","","0.05","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE401Y07019","975364","885HHFL27","HHFL-8.85%-1-1-27-PVT","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE401Y07027","975365","885HHFL27A","HHFL-8.85%-1-2-27-PVT","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE253C01013","526225","BLOOM","BLOOM DEKOR LTD.","11.41","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE731G01027","535730","KHOOBSURAT","KHOOBSURAT LTD","0.59","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE489D01011","508136","BNALTD","B & A LTD.","530.0","","","0.05","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INF204KB10U5","543174","11GPG","Nippon India Mutual Fund","4.2","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|IN001034C031","800701","GS22OCT34","GS22OCT34","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INF204KB10T7","543169","08DPR","Nippon India Mutual Fund","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE218C01016","509009","AUSOMENT","AUSOM ENTERPRISE LIMITED","88.7","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE0CCU14062","728816","MBP200225","MBPREIT-16-5-25-CP","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE508G14HE1","728666","TTL28125","TTL-28-7-25-CP","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE860H07BZ6","957531","871ABFL25","ABFL-8.71%-31-10-25-PVT","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INF204KB10S9","543168","08AQR","Nippon India Mutual Fund","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE0CCU14054","727977","MBPR25924","MBPR-6-6-25-CP","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INF204KB10R1","543071","07AGG","Nippon India Mutual Fund","18.86","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE508G14HF8","728918","TTL07325","TTL-06-06-25-CP","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE142E01014","522650","BEMHY","BEMCO HYDRAULICS LTD.","1399.05","","","0.05","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|IN001034C049","800623","GS15OCT34C","GS15OCT34C","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE508G14HC5","728555","TTL6125","TTL-07-4-25-CP","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE002A08567","958438","865RIL28","RIL-8.65%-11-12-28-PVT","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE508G14HD3","728573","TTL090125","TTL-28-3-25-CP","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|IN0020210012","800431","563GS2026","563GOI2026","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|IN000554C013","800759","GS06MAY54","GS06MAY54","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|IN0020210020","800433","664GS2035","664GOI35","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE508G14HA9","728483","TTL2012224","TTL-19-6-25-CP","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE0REI15027","975135","962DXX29A","DXXI23-9.62%-19-9-29-PTC","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE414G01012","533398","MUTHOOTFIN","MUTHOOT FINANCE LTD.","2184.95","","","0.05","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE0REI15019","975134","910DXX29","DXXXI23-9.10%-19-9-29-PTC","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE334E01017","539123","VBIND","V B INDUSTRIES LIMITED","10.8","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE0O8901016","543895","EXHICON","Exhicon Events Media Solutions","250.05","","","0.05","500.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE971L01029","531163","KEMISTAR","KEMISTAR CORPORATION LIMITED","82.6","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|IN0020210053","800340","SGBMAY29I","SGB 2021-22 Series I","8499.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|IN001245C041","800705","GS12DEC45","GS12DEC45","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE0P7E08013","974795","APLREPO26","APLABPPL-REPO+SPREAD-24-4-26-P","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE002A08542","958354","895RIL28","RIL-8.95%-9-11-28-PVT","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|IN0020210061","800341","SGBJUN29II","SGB 2021-22 Series II","8455.83","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE216C01010","517236","CALCOM","CALCOM VISION LTD.","88.83","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE333E01019","530997","UNIQUEO","UNIQUE ORGANICS LTD.","139.75","","","0.05","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE002A08534","958311","905RIL28","RIL-9.05%-17-10-28-PVT","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE860H07BX1","957530","877ABFL25","ABFL-8.77%-17-10-25-PVT","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE856D01011","511000","MADHUSE","MADHUSUDAN SECURITIES LTD.","23.1","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE062C01042","530263","GLOBALCA","GLOBAL CAPITAL MARKETS LTD.","0.81","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|IN0020210087","800342","SGBJU29III","Sovereign Gold Bonds 2021-22  ","8470.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE715Q01029","540360","LLFICL","LEADING LEASING FINANCE AND IN","6.48","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE201P01022","543317","GRINFRA","G R Infraprojects Limited","1013.45","","","0.05","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE117E08029","929021","79AMC29","AMC-7.90%-6-2-29-MB","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE583B01015","526725","SANDESH","SANDESH LTD.","1111.05","","","0.05","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INF204KA17J5","539269","NXXIX1X","Reliance Mutual Fund","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE862B01013","514165","INDIANACRY","INDIAN ACRYLICS LTD.","7.53","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE297D01018","519262","PRIMAGR","PRIMA AGRO LTD.","23.31","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE101Q07AN4","975197","10MMFL25","MMFL-10%-10-11-25-PVT","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE101Q07AM6","938055","MMFL27","MMFL-22-11-27-NCD","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE101Q07AL8","938053","950MMFL26","MMFL-9.50%-22-5-26-NCD","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|IN2220240476","811054","719MHSDL40","719MHSDL40","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE390H01020","532741","KAMDHENU","Kamdhenu Limited","33.3","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE101Q07AK0","938051","MMFL25","MMFL-22-5-25-NCD","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE522D14OH8","727674","MFL200824","MFL-13-6-25-CP","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|IN2220240468","811056","718MHSDL39","718MHSDL39","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE737B01033","532172","ADROITINFO","Adroit Infotech Limited","16.22","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE101Q07AR5","939907","MMFL191124","MMFL-18-1-27-NCD","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE522D14OG0","727548","MFL310724","MFL-29-7-25-CP","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE101Q07AQ7","975625","10MMFL27A","MMFL-10%-25-4-27-PVT","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE292C01011","530233","AUROLAB","AURO LABORATORIES LTD.","218.1","","","0.05","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE022I01019","532888","ASIANTILES","ASIAN GRANITO INDIA LTD.","46.89","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE0CU601026","543490","GMRP&UI","GMR Power and Urban Infra Limi","102.81","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE798F01010","513511","PANCHMAHQ","PANCHMAHAL STEEL LTD.","141.65","","","0.05","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE101Q07AP9","975439","10MMFL26","MMFL-10%-27-2-26-PVT","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE883L01018","534109","PYXISFIN","Pyxis Finvest Limited","0.0","","","0.01","4000.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE353H01010","532730","SGL","STL GLOBAL LTD.","13.06","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE867C01010","526433","ASMTEC","ASM TECHNOLOGIES LTD.","1229.05","","","0.05","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE101Q07AO2","975320","10MMFL25A","MMFL-10%-31-12-25-PVT","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE980D01019","521226","UNIROYAL","UNIROYAL INDUSTRIES LTD.","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE398C01016","542123","PHOSPHATE","The Phosphate Company Limited","140.0","","","0.05","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE808R01012","540467","PARMSILK","PARMESHWARI SILK MILLS LIMITED","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE101Q07AV7","939915","MMF191124B","MMFL-18-5-30-NCD","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INF223J01077","533004","DWSFTS50BG","DEUTSCHE MUTUAL FUND - DWS FIX","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE101Q07AW5","939911","MMF191124A","MMFL-18-11-27-NCD","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE182D07019","973681","1750MNRL26","MNRL-17.50%-20-12-26-PVT","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE0KKN01029","543590","RHETAN","Rhetan TMT Limited","15.37","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE101Q07AU9","939905","9MMFL27","MMFL-9%-18-1-27-NCD","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|IN2220240401","811053","712MHSDL36","712MHSDL36","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE664D01019","509438","BENARAS","BENARES HOTELS LTD.","11795.55","","","0.05","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE026C01013","511535","NDASEC","NDA SECURITIES LTD.","33.75","","","0.01","1.0","EQUITY","","BSE_EQ"
